1-19864711903,JOHOR,ZONE KLUANG/MERSING,tukar pair 41Home Line masih tiada boleh guna alat sudah test ok plgn sudah marah minta baiki segera Verification via call to 00707727657 has been successfully done. Please proceed to RESOLVE this TT. [Q004571 @ 08/27/2018 05:52:46 pm]  . [Q004571 @ 08/2
1-19864625508,JOHOR,ZONE KLUANG/MERSING,tukar pair 710Service No: 00707719199  Problem: Technical FaultNo Dial Tone + stx down  Previous TT Remarks: CAMS/ICP status: SEF code: If Customer Call Back:Request O&M to check. Thank you ** tech already come on friday ( 25/8/2048) inform black box at
1-19863880981,JOHOR,ZONE BATU PAHAT,Modem milik pelanggan sendiri Jenis DLink rosak masih dlm jaminan pembekal...pelanggan hubungi pembekal...tested by Midon yp... [K18214 @ 08/27/2018 04:58:34 PM]  n [K18214 @ 08/27/2018 04:57:00 PM]  [MA]   [Added By K17676 27/08/2018 02:38:16 PM] Troubl
1-19864551255,JOHOR,ZONE PELANGI,OK [B15855 @ 08/27/2018 06:03:17 PM]  [MA] . [Added By K18299 27/08/2018 02:51:29 PM] Troubleshooting/Advice: ** Assist customer on DEL Technical FaultNo Dial Tone==========================Outcome&comment: ** Problem still persists; create TT============
1-19863072448,JOHOR,ZONE PANDAN,cust internal wiring faulty [K23648 @ 08/27/2018 05:13:44 PM]  x [K23648 @ 08/27/2018 04:13:13 PM]  [MA] . [Added By M11517 27/08/2018 01:03:36 PM] [MA] . [Added By M11517 27/08/2018 01:03:20 PM] Service No:00703512241Problem:DSL no dial tonePrevious TT R
1-19862250500,JOHOR,ZONE PELANGI,"ciw by sub [Z79286 @ 08/27/2018 05:24:14 PM]  ok [Z79286 @ 08/27/2018 05:22:08 PM]  Service No: 00703348667 Problem : No Dial Tone Previous TT Remark: 	 CAMS/ICP status: Active  SEF code(If related with phone sest issue) Add Comments : Request O&M to che"
1-19863359201,JOHOR,ZONE KOTA TINGGI,telefon rosak [Q004581 @ 08/27/2018 05:25:44 PM]  a [Q004581 @ 08/27/2018 05:03:55 PM]  [MA]   [Added By K20303 27/08/2018 02:18:13 PM] [MA]   [Added By K20303 27/08/2018 02:17:52 PM] Service No: 00708266730Problem: SE_Telephone Button FaultyPrevious TT R
1-19845639112,JOHOR,ZONE TAMPOI,advise sub downgrade pakej 8mbps ke 4 Mbps kawasan tidal support 8mbps telah tukar e side Dan upgrade port tidak dapat sama dgn pakej sub..advise su ke tm point utk downgrade pakej [Q004649 @ 08/27/2018 04:42:14 PM]  tt [Q004649 @ 08/27/2018 11:01:46 AM]
1-19864570227,JOHOR,ZONE SEGAMAT / MUAR,telefon pelanggan rosak...pelanggan pilih beli sendiri... [Q004521 @ 08/27/2018 05:37:42 PM]  Inprogress [Q004521 @ 08/27/2018 05:14:14 PM]  [MA] ma [Added By K15409 27/08/2018 03:02:20 PM] [MA] ma [Added By K15409 27/08/2018 03:01:50 PM] Troubleshooting/
1-19865007259,JOHOR,ZONE PELANGI,CIw earthing; reterminate at local dp [K18290 @ 08/27/2018 05:37:43 PM]  . [K18290 @ 08/27/2018 04:45:15 PM]  [MA] . [Added By K18299 27/08/2018 03:36:40 PM] Service No: 00703318575Problem: Sd_NoisyPrevious TT Remarks:CAMS/ICP status:actSEF code:If Cust
1-19862529316,JOHOR,ZONE PELANGI,advise cust [Q004589 @ 08/27/2018 05:41:56 pm]  . [Q004589 @ 08/27/2018 02:40:55 pm]  [MA] // [Added By B16422 27/08/2018 12:31:19 PM] [MA] // [Added By B16422 27/08/2018 12:31:05 PM] Home Line & Streamyx / All Service Down / 00703805269 / vk631982 / Cust
1-19864170089,JOHOR,ZONE PELANGI,tukar dside dri 17 ke 13...[Test Type:Verify STX];[Test Status:Successful];[User ID:sean8];[Session Start Time:27/08/2018 06:21:54] [Q005501 @ 08/27/2018 06:21:26 PM]  .... [Q005501 @ 08/27/2018 03:38:31 PM]  [MA] // [Added By B16422 27/08/2018 02:00:55 P
1-19863756265,JOHOR,ZONE SEGAMAT / MUAR,tukar soket [K23533 @ 08/27/2018 05:54:58 PM]  o [K23533 @ 08/27/2018 04:16:56 PM]  [MA] tt [Added By K25835 27/08/2018 12:24:00 PM] CVP  Auto Ticket Creation
1-19864625554,JOHOR,ZONE KLUANG/MERSING,tukar pair 89. [Q004571 @ 08/27/2018 05:56:40 pm]  Service No: 00707733199 Problem: No Dial Tone  Previous TT Remarks: CAMS/ICP status: SEF code: If Customer Call Back:Request O&M to check. Thank you ** tech already come on friday ( 25/8/2048) inform bla
1-19859998494,JOHOR,ZONE SENAI,cust adaptor rosak [TM30475 @ 08/27/2018 06:01:44 PM]  a [TM30475 @ 08/27/2018 02:41:52 PM]  a [TM30475 @ 08/27/2018 12:56:17 PM]  a [TM30475 @ 08/27/2018 09:35:06 AM]  [MA] TM30475Airul Hanis Bin Mustafa [Added By K23654 27/08/2018 08:31:28 AM] [MA] Manu
1-19863243930,JOHOR,ZONE PELANGI,wiring restored [B15855 @ 08/27/2018 06:06:16 PM]  OK [B15855 @ 08/27/2018 06:03:07 PM]  [MA] . [Added By K18299 27/08/2018 12:04:57 PM] Service No: 00703342286Problem:   rx_ring once and stopPrevious TT Remarks:CAMS/ICP status:actvSEF code:Phone Under
1-19853270033,JOHOR,ZONE TAMPOI,System generated comments
1-19855864494,JOHOR,ZONE TAMPOI,System generated comments
1-19854193512,JOHOR,ZONE TAMPOI,System generated comments
1-19854006238,JOHOR,ZONE TAMPOI,System generated comments
1-19853270753,JOHOR,ZONE TAMPOI,System generated comments
1-19858034368,JOHOR,ZONE TAMPOI,System generated comments
1-19858160933,JOHOR,ZONE TAMPOI,System generated comments
1-19858457500,JOHOR,ZONE TAMPOI,System generated comments
1-19860928073,JOHOR,ZONE TAMPOI,System generated comments
1-19861285999,JOHOR,ZONE TAMPOI,System generated comments
1-19863475150,JOHOR,ZONE KLUANG/MERSING,test OK.. 8mbps. [Test Type:Verify STX];[Test Status:Successful];[UseID:lch];[Session Start Time:27/08/2018 01:25:46] [Q004575 @ 08/27/2018 05:30:57 PM]  ip [Q004575 @ 08/27/2018 05:30:15 PM]  [MA] Erwin [Added By B12794 27/08/2018 02:46:31 PM] plgn buat
1-19863596118,JOHOR,ZONE BATU PAHAT,Modem customer faulty; advise customer change modem... tested by Midon yp... [K18214 @ 08/27/2018 05:14:24 PM]  n [K18214 @ 08/27/2018 05:13:20 PM]  [MA]   [Added By K17676 27/08/2018 11:57:22 AM] TROUBLESHOOTHING/ADVICES :Assist on Slow ConnectionAssis
1-19863972826,JOHOR,ZONE KLUANG/MERSING,ciw foulty;advise sub [Q004571 @ 08/27/2018 07:27:06 pm]  . [Q004571 @ 08/27/2018 05:14:02 pm]  [MA] AZRUL AZHAM B AHMAD [Added By B12794 27/08/2018 02:25:57 PM] Tel & Internet Connection Failure
1-19864057434,JOHOR,ZONE SEGAMAT / MUAR,minta hbc reconfigure port speed 10mb...tested OK..snr 22/23...speedtest 8.3mbps...[Test Type:Verify STX];[Test Status:Successful];[User ID:tws5531];[Session Start Time:27/08/2018 02:42:04] [B17483 @ 08/27/2018 04:57:19 PM]  ip [B17483 @ 08/27/2018 02:44:
1-19820346419,JOHOR,ZONE PELANGI,
1-19859635809,JOHOR,ZONE SEGAMAT / MUAR,renew last point
1-19859736553,JOHOR,ZONE PELANGI,adsl dslam port faulty due to mainhole under repair ; change to port Dslam v prm_135 [Q004489 @ 08/27/2018 08:25:07 AM]  [MA] // [Added By B16422 27/08/2018 07:54:56 AM] Service No:00703860960Problem:No Dial TonePrevious TT Remarks:[TR10615 @ 06/02/2017 1
1-19834768177,JOHOR,ZONE PELANGI,
1-19826781632,JOHOR,ZONE PELANGI,
1-19826781583,JOHOR,ZONE PELANGI,
1-19824779276,JOHOR,ZONE PELANGI,
1-19821748810,JOHOR,ZONE PELANGI,
1-19820346864,JOHOR,ZONE PELANGI,
1-19820346705,JOHOR,ZONE PELANGI,
1-19820682154,JOHOR,ZONE PELANGI,
1-19720924406,JOHOR,ZONE PELANGI,
1-19860282504,JOHOR,ZONE SEGAMAT / MUAR,Service No:00609776544 Problem:DT_NoDialTone Previous TT Remarks: CAMS/ICP status:act SEF code: If Customer Call Back:Request O&M to check. Thank you Verification via call to 00609776544 has been successfully done. Please proceed to RESOLVE this TT. [K2
1-19860972675,JOHOR,ZONE SENAI,Resolved
1-19860723378,JOHOR,ZONE BATU PAHAT,[Test Type:Verify STX];[Test Status:Successful];[User ID:yanz2k];[Session Start Time:27/08/2018 10:01:48]...reconfigure modem.. [Q004499 @ 08/27/2018 10:09:20 AM]    [Q004499 @ 08/27/2018 09:43:45 AM]  SN/Login ID: yanz2k  Modem Warranty: No Account Statu
1-19821226044,JOHOR,ZONE PELANGI,
1-19820274543,JOHOR,ZONE PELANGI,
1-19858206438,JOHOR,ZONE KOTA TINGGI,
1-19836303896,JOHOR,ZONE PANDAN,otw [Q003882 @ 08/27/2018 10:28:47 AM]  [MA] x [Added By B14834 27/08/2018 08:57:40 AM]  [MA] . [Added By M11517 21/08/2018 09:21:34 AM] [MA] X [Added By B14834 21/08/2018 09:09:00 AM] [MA] X [Added By B14834 21/08/2018 08:54:05 AM] RA[K23656 @ 08/20/2018
1-19859683219,JOHOR,ZONE SEGAMAT / MUAR,[MA] tm  [Added By K22839 27/08/2018 09:08:40 AM] [MA] tm  [Added By K22839 27/08/2018 09:08:23 AM] [MA] tt [Added By K25835 26/08/2018 03:15:43 PM] [MA] tt [Added By K25835 26/08/2018 03:15:19 PM] NDT Verification via call to 00609755221 has been success
1-19853232161,JOHOR,ZONE PANDAN,[MA] x [Added By B14834 27/08/2018 09:12:48 AM] [MA] x [Added By B14834 27/08/2018 08:47:23 AM] RA[K23656 @ 08/24/2018 01:36:40 PM] ok[K23656 @ 08/24/2018 10:25:18 AM] CVP  Auto Ticket Creation Verification via call to 00703525279 has been successfully d
1-19848685562,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19848947138,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19857594287,JOHOR,ZONE KOTA TINGGI,
1-19858486213,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19860840647,JOHOR,ZONE SEGAMAT / MUAR,tukar modem baru... pelanggan renew contract untuk tukar modem [Q004600 @ 08/27/2018 10:32:44 AM]  [MA] ma [Added By K15409 27/08/2018 08:43:18 AM] [MA] ma [Added By K15409 27/08/2018 08:43:01 AM] [MA] ma [Added By K15409 26/08/2018 04:39:42 PM] Voice Dow
1-19859916443,JOHOR,ZONE KOTA TINGGI,
1-19860813967,JOHOR,ZONE SEGAMAT / MUAR,putus di last point.. [Q004549 @ 08/27/2018 10:10:37 am]  [MA] tm  [Added By K22839 27/08/2018 08:55:04 AM] Fast ActionName : Goh Poh KiowNo tel : 00609524308Ctc no : 0176831855=============Problem Details: del no dial tone Verification via call to 0060
1-19851323228,JOHOR,ZONE BATU PAHAT,. [K18211 @ 08/27/2018 09:40:39 AM]  temujanji [K18211 @ 08/27/2018 08:23:46 AM]  . [K18211 @ 08/26/2018 10:44:37 AM]  [MA]   [Added By K22545 26/08/2018 10:10:14 AM] d[K18510 @ 08/25/2018 05:54:40 PM] b[K18510 @ 08/25/2018 11:48:36 AM] [MA]   [Added By K
1-19860863390,JOHOR,ZONE SEGAMAT / MUAR,tukar drop wire 2span[MA] tm  [Added By K22839 27/08/2018 08:45:05 AM] TROUBLESHOOTING / ADVISE : Assist customer on no dial tone n stx downOUTCOME & COMMENT :Create TT=============================Compulsory system for technical issue*ICP STATUS : ACTIV
1-19853917296,JOHOR,ZONE SEGAMAT / MUAR,System generated comments
1-19854200370,JOHOR,ZONE SEGAMAT / MUAR,
1-19854726545,JOHOR,ZONE SEGAMAT / MUAR,
1-19855644987,JOHOR,ZONE SEGAMAT / MUAR,
1-19854375054,JOHOR,ZONE SEGAMAT / MUAR,
1-19854375108,JOHOR,ZONE SEGAMAT / MUAR,
1-19854375204,JOHOR,ZONE SEGAMAT / MUAR,
1-19855123726,JOHOR,ZONE SEGAMAT / MUAR,
1-19854380759,JOHOR,ZONE SEGAMAT / MUAR,
1-19855773203,JOHOR,ZONE SEGAMAT / MUAR,
1-19855926353,JOHOR,ZONE SEGAMAT / MUAR,
1-19855949612,JOHOR,ZONE SEGAMAT / MUAR,
1-19857407994,JOHOR,ZONE SEGAMAT / MUAR,
1-19861081184,JOHOR,ZONE BATU PAHAT,"Troubleshooting/Advice:  ** Assist customer on DEL Technical FaultNo Dial Tone ========================== Outcome&comment:  ** Create TT Assign SRF to TM CCR Technical CPC Follow Up   (RESIDENTIAL)  ========================== CKC issue	  : N/A =========="
1-19860246966,JOHOR,ZONE PANDAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:koh.st];[Session Start Time:26/08/2018 12:41:09] [Q003882 @ 08/27/2018 11:00:38 AM]   [MA] x [Added By B14834 27/08/2018 09:14:00 AM] [MA] x [Added By B14834 27/08/2018 08:54:26 AM] [MA] x [Added By
1-19744186493,JOHOR,ZONE SEGAMAT / MUAR,
1-19812766466,JOHOR,ZONE SEGAMAT / MUAR,
1-19831145661,JOHOR,ZONE SEGAMAT / MUAR,System generated comments
1-19829037728,JOHOR,ZONE SEGAMAT / MUAR,
1-19857784511,JOHOR,ZONE SEGAMAT / MUAR,
1-19857897644,JOHOR,ZONE SEGAMAT / MUAR,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [Q004642 @ 08/27/2018 11:06:33 AM]    [Q004642 @ 08/27/2018 09:23:04 AM]  temu janji besok.kzh1 [Q004642 @ 08/26/2018 10:00:40 AM]    [Q004642 @ 08/26/2018
1-19851596287,JOHOR,ZONE PANDAN,otw [Q003882 @ 08/27/2018 10:31:26 AM]  [MA] x [Added By B14834 27/08/2018 08:53:46 AM] ok[K23656 @ 08/24/2018 09:03:15 AM] [MA] . [Added By M11517 24/08/2018 08:56:55 AM] *****************************************T/shooting / Advise :
1-19849712354,JOHOR,ZONE SKUDAI / PONTIAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:addeen79];[Session Start Time:25/08/2018 10:34:56] [K23632 @ 08/27/2018 11:08:58 am]  p [K23632 @ 08/27/2018 08:50:08 am]  [MA] .. [Added By B14321 27/08/2018 08:33:08 AM] .[B14423 @ 08/26/2018 09:3
1-19860388643,JOHOR,ZONE SKUDAI / PONTIAN,p [K23632 @ 08/27/2018 08:53:23 am]  [MA] .. [Added By B14321 27/08/2018 08:32:48 AM]  [MA] .. [Added By B14321 26/08/2018 05:27:16 PM] [MA] ... [Added By B14321 26/08/2018 02:31:00 PM] Service No: 00706901106Problem:  telp line no dial tone (streamyx dow
1-19859797979,JOHOR,ZONE SKUDAI / PONTIAN,p [K23632 @ 08/27/2018 08:45:31 am]  [MA] .. [Added By B14321 27/08/2018 08:32:34 AM]  [MA] .. [Added By B14321 26/08/2018 05:26:58 PM] [MA] .. [Added By B14423 26/08/2018 10:33:40 AM] Service No : 00706933837Problem: NDTCAMS/ICP status: ACTIVEPhone Under
1-19817622665,JOHOR,ZONE PELANGI,
1-19844379443,JOHOR,ZONE TAMPOI,tarik jumper baru..tukar e side7880 dan tukar d side 181190..masukan fuse cab..test ok..(Rafiee;wan)[Test Type:Verify STX];[Test Status:Successful];[User ID:wg_429];[Session Start Time:26/08/2018 07:25:58] [Q005525 @ 08/27/2018 11:12:59 am]    [Q005525
1-19853530034,JOHOR,ZONE TAMPOI,tukar rj11 test ok..(rafiee;wan)[Test Type:Verify STX];[Test Status:Successful];[User ID:sutari21];[Session Start Time:27/08/2018 09:16:48] [Q005525 @ 08/27/2018 11:15:11 am]    [Q005525 @ 08/27/2018 10:01:42 am]  [MA] . [Added By B15824 27/08/2018 08:58:
1-19859735463,JOHOR,ZONE SKUDAI / PONTIAN,NFF with cust..sub nk tukar unifi[Test Type:Verify STX];[Test Status:Successful];[User ID:tongyiu];[Session Start Time:17/08/2018 10:38:25] [Q004519 @ 08/27/2018 11:16:57 AM]    [Q004519 @ 08/27/2018 10:13:33 AM]  [MA] d [Added By K15946 27/08/2018 08:53:
1-19862714239,JOHOR,ZONE SEGAMAT / MUAR,[Test Type:Verify STX];[Test Status:Successful];[User ID:lk_chua@unifi];[Session Start Time:27/08/2018 10:24:32]last poin putus kena petir;rejoint baru [Q004611 @ 08/27/2018 11:20:01 am]  pembaikan [Q004611 @ 08/27/2018 11:10:20 am]  [MA] tt [Added By K25
1-19837198412,JOHOR,ZONE SEGAMAT / MUAR,System generated comments  open kabel/jamal
1-19860126562,JOHOR,ZONE SEGAMAT / MUAR,[Test Type:Verify STX];[Test Status:Successful];[User ID:carten67@unifi];[Session Start Time:27/08/2018 10:59:43]drop wire putus kena langgar lori;tarik baru 1 span [Q004611 @ 08/27/2018 11:21:07 am]  pembaikan [Q004611 @ 08/27/2018 10:50:13 am]  [MA] tm
1-19849503430,JOHOR,ZONE SEGAMAT / MUAR,System generated comments  tukar pr 1/team azmi
1-19854234553,JOHOR,ZONE SEGAMAT / MUAR,System generated comments  tukar pr 5b 9b/Jamal
1-19861007773,JOHOR,ZONE SEGAMAT / MUAR,System generated comments
1-19859658453,JOHOR,ZONE BATU PAHAT,[MA]   [Added By K22545 27/08/2018 09:11:20 AM] [MA]   [Added By K22545 27/08/2018 09:10:40 AM] Service No: 00704675001  Problem: DT_NoDialToneCAMS/ICP status:  Account NameABD RAMLI BIN SANUSI  651104016269  Serial Number 00704675001  azira657  D219776
1-19860103872,JOHOR,ZONE BATU PAHAT,[MA]   [Added By K17676 27/08/2018 08:54:46 AM] [MA]   [Added By K17676 27/08/2018 08:53:56 AM] NO PERKHIDMATAN    :  00704287869NI LOGIN           :  hypowNO AKAUN           :  D206408380203NAMA PELANGGAN     :  POW KIM T''''NGCONTACT NO         :  01279
1-19862103893,JOHOR,ZONE SEGAMAT / MUAR,drop wire putus di dp kena gigit kelawar....hahahahaha [Q004549 @ 08/27/2018 11:21:02 am]  [MA] tt [Added By K25835 27/08/2018 10:27:39 AM] FAST ACTIONOTHMAN BIN HJ DINTEL NO : 069524104CON NO : 0136494058==========TEL NDT Verification via call to 00609
1-19859678139,JOHOR,ZONE BATU PAHAT,[Test Type:Verify STX];[Test Status:Successful];[User ID:ltp6047];[Session Start Time:26/08/2018 01:02:05] [K25040 @ 08/27/2018 11:12:32 AM]  p [K25040 @ 08/27/2018 10:08:25 AM]  [MA]   [Added By K17676 27/08/2018 09:48:22 AM] [MA]   [Added By K17676 27/0
1-19859925728,JOHOR,ZONE BATU PAHAT,ok drop wire putus..kena senggayut monyet;tukar drop wire 1 spn. [Q005043 @ 08/27/2018 08:52:49 AM]  [MA]   [Added By K22545 27/08/2018 08:51:23 AM] temujanji esok pagi 11am 27/08/18[Q005043 @ 08/26/2018 05:33:34 PM] ok[Q005043 @ 08/26/2018 05:28:04 PM] C
1-19855949850,JOHOR,ZONE SKUDAI / PONTIAN,DSLAM DOWN;;; team fiber dh repair [Test Type:Verify STX];[Test Status:Successful];[User ID:sga380];[Session Start Time:27/08/2018 08:25:22] [Q004614 @ 08/27/2018 11:36:31 AM]    [Q004614 @ 08/27/2018 10:11:38 AM]  [MA]   [Added By TM33394 27/08/2018 09:1
1-19838230408,JOHOR,ZONE KOTA TINGGI,
1-19856340323,JOHOR,ZONE KOTA TINGGI,
1-19857610619,JOHOR,ZONE KOTA TINGGI,
1-19857850303,JOHOR,ZONE KOTA TINGGI,
1-19857829853,JOHOR,ZONE KOTA TINGGI,
1-19858186816,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19858341285,JOHOR,ZONE KOTA TINGGI,
1-19858598544,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19858414304,JOHOR,ZONE KOTA TINGGI,
1-19858381330,JOHOR,ZONE KOTA TINGGI,
1-19858538125,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19858774788,JOHOR,ZONE KOTA TINGGI,NEXT Update CKC
1-19859661932,JOHOR,ZONE KOTA TINGGI,
1-19858729304,JOHOR,ZONE KOTA TINGGI,
1-19858913937,JOHOR,ZONE KOTA TINGGI,
1-19858206775,JOHOR,ZONE KOTA TINGGI,
1-19858114177,JOHOR,ZONE SEGAMAT / MUAR,sub dah comfirm okat[Test Type:Verify STX];[Test Status:Successful];[User ID:kkh1345];[Session Start Time:27/08/2018 03:43:15] [Q005293 @ 08/27/2018 11:44:36 am]   [MA] tt [Added By K25835 27/08/2018 11:20:19 AM] sub tiada di office sub suruh datang esok[
1-19858658389,JOHOR,ZONE KOTA TINGGI,
1-19858940858,JOHOR,ZONE KOTA TINGGI,
1-19858780293,JOHOR,ZONE KOTA TINGGI,
1-19859854954,JOHOR,ZONE KOTA TINGGI,
1-19858658517,JOHOR,ZONE KOTA TINGGI,
1-19859963940,JOHOR,ZONE KOTA TINGGI,
1-19860074973,JOHOR,ZONE KOTA TINGGI,
1-19857767795,JOHOR,ZONE KOTA TINGGI,
1-19858957462,JOHOR,ZONE KOTA TINGGI,
1-19860343923,JOHOR,ZONE KOTA TINGGI,
1-19860514573,JOHOR,ZONE KOTA TINGGI,
1-19855237300,JOHOR,ZONE PELANGI,[MA] . [Added By TM34596 27/08/2018 09:27:04 AM] cust appt...person incharge offday...continue at monday[Q005499 @ 08/25/2018 09:37:32 AM] .[Q005499 @ 08/25/2018 09:36:09 AM] [MA] . [Added By TM34596 25/08/2018 08:13:55 AM] cust appt[Q005499 @ 08/24/2018
1-19854968686,JOHOR,ZONE BATU PAHAT,[Test Type:Verify STX];[Test Status:Successful];[User ID:choo1012];[Session Start Time:27/08/2018 08:13:41]reset port dalam [Q005497 @ 08/27/2018 12:01:22 PM]  m [Q005497 @ 08/27/2018 09:39:31 AM]  app [Q005497 @ 08/26/2018 06:32:37 PM]  h [Q005497 @ 08/2
1-19860256905,JOHOR,ZONE PANDAN,. [Q003881 @ 08/27/2018 09:28:45 AM]  Appt [Q003881 @ 08/26/2018 04:58:19 PM]  ... [Q003881 @ 08/26/2018 04:57:03 PM]  [MA] tt [Added By TM32411 26/08/2018 03:08:57 PM] [MA] tt [Added By TM32411 26/08/2018 03:08:30 PM] CVP  Auto Ticket Creation Verificat
1-19860840799,JOHOR,ZONE SEGAMAT / MUAR,[Test Type:Verify STX];[Test Status:Successful];[User ID:roza5978@unifi];[Session Start Time:27/08/2018 12:03:22]. tukar pr10 [K18933 @ 08/27/2018 12:08:04 PM]  ip [K18933 @ 08/27/2018 09:02:26 AM]  [MA] ma [Added By K15409 27/08/2018 08:43:36 AM] Connect
1-19858799553,JOHOR,ZONE PANDAN,.. [Q004517 @ 08/27/2018 09:22:46 AM]  appt [Q004517 @ 08/26/2018 06:19:18 PM]    [Q004517 @ 08/26/2018 06:18:57 PM]  [MA] tt [Added By TM32411 26/08/2018 03:09:42 PM] Service No:00708616846Problem:no dial tone/ streamyx downPrevious TT Remarks:CAMS/ICP s
1-19860700724,JOHOR,ZONE KOTA TINGGI,[Test Type:Verify STX];[Test Status:Successful];[User ID:loo76@unifi];[Session Start Time:27/08/2018 12:11:19]setting modem [Q004812 @ 08/27/2018 12:15:28 PM]  otw [Q004812 @ 08/27/2018 12:03:55 PM]  [MA]   [Added By TM33394 27/08/2018 09:31:17 AM] SN/Log
1-19861568041,JOHOR,ZONE PELANGI,power supply faulty by sub..Sudah tukar power supply....[Test Type:Verify STX];[Test Status:Successful];[User ID:xuanyu11];[Session Start Time:27/08/2018 12:11:16] [Q004238 @ 08/27/2018 12:15:59 PM]  . [Q004238 @ 08/27/2018 12:14:14 PM]  [MA] . [Added By
1-19860173740,JOHOR,ZONE TAMPOI,jumper rosak.tukar jumper baru.[Test Type:Verify STX];[Test Status:Successful];[User ID:rahmah];[Session Start Time:27/08/2018 12:09:00] [Q005527 @ 08/27/2018 12:16:30 PM]     [Q005527 @ 08/27/2018 12:14:49 PM]  [MA] a [Added By B15824 27/08/2018 08:43:29
1-19860523912,JOHOR,ZONE KOTA TINGGI,[Test Type:Verify STX];[Test Status:Successful];[User ID:elis5352];[Session Start Time:27/08/2018 12:25:20] d/wire rosak dibaiki semula [K18303 @ 08/27/2018 12:27:24 PM]  otw [K18303 @ 08/27/2018 12:24:34 PM]  [MA]   [Added By TM33394 27/08/2018 12:16:14
1-19851517527,JOHOR,ZONE BATU PAHAT,j [Q005497 @ 08/27/2018 09:29:47 AM]  app [Q005497 @ 08/27/2018 08:38:53 AM]  h [Q005497 @ 08/26/2018 10:19:40 AM]  [MA]   [Added By K22545 26/08/2018 10:11:12 AM] n[K18510 @ 08/25/2018 05:51:10 PM] n[K18510 @ 08/25/2018 11:47:57 AM] [MA]   [Added By K176
1-19860917342,JOHOR,ZONE KLUANG/MERSING,reset port[Test Type:Verify STX];[Test Status:Successful];[User ID:bsng6868];[Session Start Time:27/08/2018 12:28:46] [Q004571 @ 08/27/2018 12:32:51 pm]  . [Q004571 @ 08/27/2018 12:32:11 pm]  [MA] AZRUL AZHAM B AHMAD [Added By B12794 27/08/2018 09:35:59 A
1-19860941309,JOHOR,ZONE PELANGI,reset modem Dan setting modem....internet Sudah OK...[Test Type:Verify STX];[Test Status:Successful];[User ID:lian_sen];[Session Start Time:27/08/2018 11:48:16] [Q004238 @ 08/27/2018 12:33:55 PM]   [MA] . [Added By TM34596 27/08/2018 09:33:39 AM] [MA] . [
1-19860840738,JOHOR,ZONE SEGAMAT / MUAR,tular modem..modem rosak.pelanggan masoh ada warranty..[Test Type:Verify STX];[Test Status:Successful];[User ID:lay660];[Session Start Time:27/08/2018 12:32:01] [Q004600 @ 08/27/2018 12:34:54 PM]  ip [Q004600 @ 08/27/2018 10:47:31 AM]  [MA] ma [Added By K
1-19825746825,JOHOR,ZONE SEGAMAT / MUAR,
1-19862425118,JOHOR,ZONE BATU PAHAT,"otw [Q004586 @ 08/27/2018 12:35:05 PM]  SERVICE ID	  :     00704557936 Log_in ID	  :      BILLING ACCOUNT	  :     D214218350408 ACCOUNT NAME 	  :     SITI NORRANI BINTI ANDON ADDRESS      	  :     NO. 15 JALAN RIA 5 TAMAN RIA JAYA 83300 SRI GADING JOHOR"
1-19855795868,JOHOR,ZONE SKUDAI / PONTIAN,reconfig modem [Q004614 @ 08/27/2018 10:11:30 AM]  [MA]   [Added By TM33394 27/08/2018 09:13:32 AM] [MA] . [Added By M11517 25/08/2018 01:06:33 PM] [MA] . [Added By M11517 25/08/2018 10:17:55 AM] [MA] . [Added By M11517 25/08/2018 10:05:02 AM] Troubleshoo
